ventaFolio,estado,fecha,severidad
18,Los plazos de financiamiento han sido aprobados,2026-01-05 22:56,EXITO
18,La imagen del cliente ha sido aprobada,2026-01-05 22:56,EXITO
18,El comprobante de domicilio ha sido aprobado,2026-01-05 22:59,EXITO
18,El comprobante de domicilio ha sido aprobado,2026-01-05 22:59,EXITO
18,La dirección del cliente ha sido aprobada,2026-01-05 22:59,EXITO
18,La dirección del cliente ha sido rechazada,2026-01-05 22:59,ERROR
18,El comprobante de domicilio ha sido aprobado,2026-01-05 23:00,EXITO
18,El parentesco de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:00,EXITO
18,La dirección del cliente ha sido aprobada,2026-01-05 23:00,EXITO
18,La marca del equipo ha sido aprobada,2026-01-05 23:00,EXITO
18,El modelo del equipo ha sido aprobada,2026-01-05 23:00,EXITO
18,La variante del equipo ha sido aprobada,2026-01-05 23:00,EXITO
18,El almacenamiento del equipo ha sido aprobado,2026-01-05 23:00,EXITO
18,La memoria del equipo ha sido aprobada,2026-01-05 23:00,EXITO
18,Campo aprobado por mesa de control,2026-01-05 23:00,EXITO
18,El contrato se ha cerrado  se inicia el proceso de pago,2026-01-05 23:00,EXITO
18,El cliente se ha actualizado con los datos del contrato,2026-01-05 23:00,ADVERTENCIA
18,Pago de anticipo registrado,2026-01-05 23:00,EXITO
18,El contrato se ha liberado a pagos,2026-01-05 23:00,EXITO
18,Pago registrado,2026-01-12 17:05,EXITO
18,Equipo desbloqueado,2026-01-12 17:05,EXITO
18,Pago registrado,2026-01-29 14:25,EXITO
18,Equipo desbloqueado,2026-01-29 14:25,EXITO
18,Pago registrado,2026-01-30 22:07,EXITO
18,Equipo desbloqueado,2026-01-30 22:07,EXITO
18,Pago registrado,2026-02-02 16:23,EXITO
18,Equipo desbloqueado,2026-02-02 16:23,EXITO
18,Pago registrado,2026-02-15 19:09,EXITO
18,Equipo desbloqueado,2026-02-15 19:09,EXITO
18,Pago registrado,2026-02-24 16:41,EXITO
18,Equipo desbloqueado,2026-02-24 16:41,EXITO
18,Pago registrado,2026-03-04 14:10,EXITO
18,Equipo desbloqueado,2026-03-04 14:10,EXITO
18,Pago registrado,2026-03-13 14:54,EXITO
18,Equipo desbloqueado,2026-03-13 14:54,EXITO
18,Pago registrado,2026-03-26 13:54,EXITO
18,Equipo desbloqueado,2026-03-26 13:54,EXITO
18,Pago registrado,2026-04-17 11:30,EXITO
18,Equipo desbloqueado,2026-04-17 11:30,EXITO
18,Pago registrado,2026-04-28 12:04,EXITO
18,Equipo desbloqueado,2026-04-28 12:04,EXITO
18,Pago registrado,2026-05-06 17:33,EXITO
18,Equipo desbloqueado,2026-05-06 17:33,EXITO
18,Pago registrado,2026-05-15 10:40,EXITO
18,Equipo desbloqueado,2026-05-15 10:40,EXITO
18,Pago registrado,2026-05-25 19:34,EXITO
18,Equipo desbloqueado,2026-05-25 19:34,EXITO
23,Contrato en proceso de enrolamiento,2026-01-05 20:09,ADVERTENCIA
23,Se ha confirmado el enrolamiento del equipo,2026-01-05 20:35,INFORMACION
23,Contrato generado  pendiente de firma,2026-01-05 20:35,INFORMACION
23,Se subió el contrato firmado,2026-01-05 20:43,EXITO
23,El nombre del cliente ha sido aprobado,2026-01-05 20:44,EXITO
23,La imagen del cliente ha sido aprobada,2026-01-05 20:44,EXITO
23,La imagen del cliente ha sido aprobada,2026-01-05 22:05,EXITO
23,El nombre del cliente ha sido aprobado,2026-01-05 22:05,EXITO
23,El apellido materno del cliente ha sido rechazado,2026-01-05 22:05,ERROR
23,El apellido paterno del cliente ha sido aprobado,2026-01-05 22:08,EXITO
23,La CURP del cliente ha sido rechazada,2026-01-05 22:09,ERROR
23,El nombre de la referencia 1 del cliente ha sido rechazado,2026-01-05 22:09,ERROR
23,El teléfono de la referencia 1 del cliente ha sido rechazado,2026-01-05 22:09,ERROR
23,El parentesco de la referencia 1 del cliente ha sido rechazado,2026-01-05 22:09,ERROR
23,La dirección del cliente ha sido rechazada,2026-01-05 22:09,ERROR
23,El correo del cliente ha sido aprobado,2026-01-05 22:09,EXITO
23,El teléfono del cliente ha sido aprobado,2026-01-05 22:09,EXITO
23,El tipo de identificación ha sido aprobada,2026-01-05 22:09,EXITO
23,El número de identificación ha sido rechazado,2026-01-05 22:09,ERROR
23,El documento de identificación ha sido aprobado,2026-01-05 22:10,EXITO
23,El INE posterior en luz negra ha sido aprobado,2026-01-05 22:10,EXITO
23,El comprobante de domicilio ha sido rechazado,2026-01-05 22:10,ERROR
23,La lista nominal ha sido rechazada,2026-01-05 22:10,ERROR
23,El INE frontal en luz negra ha sido aprobado,2026-01-05 22:10,EXITO
23,El INE posterior ha sido aprobado,2026-01-05 22:10,EXITO
23,El INE frontal del cliente ha sido aprobado,2026-01-05 22:10,EXITO
23,La marca del equipo ha sido aprobada,2026-01-05 22:10,EXITO
23,El modelo del equipo ha sido aprobada,2026-01-05 22:10,EXITO
23,La variante del equipo ha sido aprobada,2026-01-05 22:11,EXITO
23,El almacenamiento del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,La memoria del equipo ha sido aprobada,2026-01-05 22:11,EXITO
23,Campo aprobado por mesa de control,2026-01-05 22:11,EXITO
23,El enrolamiento del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,El estatus del enrolamiento del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,El ID del dispositivo ha sido aprobado,2026-01-05 22:11,EXITO
23,El IMEI del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,El código de enrolamiento del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,El QR de enrolamiento del equipo ha sido aprobado,2026-01-05 22:11,EXITO
23,Campo aprobado por mesa de control,2026-01-05 22:11,EXITO
23,Los plazos de financiamiento han sido aprobados,2026-01-05 22:11,EXITO
23,El precio del financiamiento ha sido aprobado,2026-01-05 22:11,EXITO
23,Los intereses del financiamiento han sido aprobados,2026-01-05 22:11,EXITO
23,El anticipo del financiamiento ha sido aprobado,2026-01-05 22:11,EXITO
23,El subtotal del financiamiento ha sido aprobado,2026-01-05 22:11,EXITO
23,El pago semanal del financiamiento ha sido aprobado,2026-01-05 22:11,EXITO
23,El total del financiamiento ha sido aprobado,2026-01-05 22:11,EXITO
23,actualicen los datos y no se salten las validaciones de mc.,2026-01-05 22:13,INFORMACION
23,El apellido materno del cliente ha sido rechazado,2026-01-05 22:16,ERROR
23,La CURP del cliente ha sido aprobada,2026-01-05 22:16,EXITO
23,La CURP del cliente ha sido rechazada,2026-01-05 22:16,ERROR
23,La CURP del cliente ha sido aprobada,2026-01-05 22:17,EXITO
23,La dirección del cliente ha sido rechazada,2026-01-05 22:17,ERROR
23,CP INCORRECTO,2026-01-05 22:17,INFORMACION
23,El número de identificación ha sido aprobado,2026-01-05 22:18,EXITO
23,apellido paterno mal escrito,2026-01-05 22:18,INFORMACION
23,La lista nominal ha sido aprobada,2026-01-05 23:19,EXITO
23,El apellido materno del cliente ha sido aprobado,2026-01-05 23:21,EXITO
23,La dirección del cliente ha sido aprobada,2026-01-05 23:21,EXITO
23,El nombre de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El teléfono de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El parentesco de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El nombre de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El teléfono de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El parentesco de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:22,EXITO
23,El comprobante de domicilio ha sido aprobado,2026-01-05 23:26,EXITO
23,El contrato se ha cerrado  se inicia el proceso de pago,2026-01-05 23:26,EXITO
23,El cliente se ha actualizado con los datos del contrato,2026-01-05 23:26,ADVERTENCIA
23,Pago de anticipo registrado,2026-01-05 23:26,EXITO
23,El contrato se ha liberado a pagos,2026-01-05 23:26,EXITO
23,El comprobante de domicilio ha sido rechazado,2026-01-05 23:41,ERROR
23,El comprobante de domicilio ha sido aprobado,2026-01-06 00:11,EXITO
23,La lista nominal ha sido aprobada,2026-01-06 00:11,EXITO
23,El INE posterior en luz negra ha sido aprobado,2026-01-06 00:11,EXITO
23,El INE frontal en luz negra ha sido aprobado,2026-01-06 00:11,EXITO
23,El INE posterior ha sido aprobado,2026-01-06 00:12,EXITO
23,El INE frontal del cliente ha sido aprobado,2026-01-06 00:12,EXITO
23,El nombre de la referencia 1 del cliente ha sido aprobado,2026-01-06 00:12,EXITO
23,El nombre de la referencia 1 del cliente ha sido rechazado,2026-01-06 00:12,ERROR
23,El parentesco de la referencia 2 del cliente ha sido aprobado,2026-01-06 00:14,EXITO
23,El teléfono de la referencia 2 del cliente ha sido aprobado,2026-01-06 00:14,EXITO
23,El nombre de la referencia 2 del cliente ha sido aprobado,2026-01-06 00:14,EXITO
23,El parentesco de la referencia 1 del cliente ha sido aprobado,2026-01-06 00:14,EXITO
23,El teléfono de la referencia 1 del cliente ha sido aprobado,2026-01-06 00:14,EXITO
23,El nombre de la referencia 1 del cliente ha sido aprobado,2026-01-06 00:15,EXITO
23,La marca del equipo ha sido aprobada,2026-01-06 00:15,EXITO
23,Campo aprobado por mesa de control,2026-01-06 00:15,EXITO
23,Los plazos de financiamiento han sido aprobados,2026-01-06 00:15,EXITO
23,El precio del financiamiento ha sido aprobado,2026-01-06 00:15,EXITO
23,Los intereses del financiamiento han sido aprobados,2026-01-06 00:15,EXITO
23,El anticipo del financiamiento ha sido aprobado,2026-01-06 00:15,EXITO
23,El subtotal del financiamiento ha sido aprobado,2026-01-06 00:15,EXITO
23,El pago semanal del financiamiento ha sido aprobado,2026-01-06 00:15,EXITO
23,El total del financiamiento ha sido aprobado,2026-01-06 00:15,EXITO
23,El IMEI del equipo ha sido aprobado,2026-01-06 00:15,EXITO
23,El ID del dispositivo ha sido aprobado,2026-01-06 00:15,EXITO
23,El ID del dispositivo ha sido aprobado,2026-01-06 00:15,EXITO
23,El estatus del enrolamiento del equipo ha sido aprobado,2026-01-06 00:15,EXITO
23,El enrolamiento del equipo ha sido aprobado,2026-01-06 00:15,EXITO
23,El código de enrolamiento del equipo ha sido aprobado,2026-01-06 00:15,EXITO
23,El QR de enrolamiento del equipo ha sido aprobado,2026-01-06 00:15,EXITO
23,Campo aprobado por mesa de control,2026-01-06 00:15,EXITO
23,El modelo del equipo ha sido aprobada,2026-01-06 00:16,EXITO
23,La variante del equipo ha sido aprobada,2026-01-06 00:16,EXITO
23,El almacenamiento del equipo ha sido aprobado,2026-01-06 00:16,EXITO
23,La memoria del equipo ha sido aprobada,2026-01-06 00:16,EXITO
23,Campo aprobado por mesa de control,2026-01-06 00:16,EXITO
23,La imagen del cliente ha sido aprobada,2026-01-06 00:17,EXITO
23,El nombre del cliente ha sido aprobado,2026-01-06 00:17,EXITO
23,El apellido paterno del cliente ha sido aprobado,2026-01-06 00:17,EXITO
23,El apellido materno del cliente ha sido aprobado,2026-01-06 00:17,EXITO
23,La dirección del cliente ha sido aprobada,2026-01-06 00:17,EXITO
23,El correo del cliente ha sido aprobado,2026-01-06 00:17,EXITO
23,El teléfono del cliente ha sido aprobado,2026-01-06 00:18,EXITO
23,La CURP del cliente ha sido aprobada,2026-01-06 00:18,EXITO
23,El tipo de identificación ha sido aprobada,2026-01-06 00:18,EXITO
23,El número de identificación ha sido aprobado,2026-01-06 00:18,EXITO
23,El documento de identificación ha sido aprobado,2026-01-06 00:18,EXITO
23,El contrato se ha cerrado  se inicia el proceso de pago,2026-01-06 00:18,EXITO
23,El cliente se ha actualizado con los datos del contrato,2026-01-06 00:18,ADVERTENCIA
23,Pago de anticipo registrado,2026-01-06 00:18,EXITO
23,El contrato se ha liberado a pagos,2026-01-06 00:18,EXITO
23,Pago registrado,2026-01-13 15:34,EXITO
23,Equipo desbloqueado,2026-01-13 15:34,EXITO
23,Pago registrado,2026-03-06 13:20,EXITO
23,Equipo desbloqueado,2026-03-06 13:20,EXITO
23,Pago registrado,2026-03-15 14:03,EXITO
23,Equipo desbloqueado,2026-03-15 14:03,EXITO
23,Pago registrado,2026-04-08 19:16,EXITO
23,Equipo desbloqueado,2026-04-08 19:16,EXITO
25,Contrato en proceso de enrolamiento,2026-01-05 21:28,ADVERTENCIA
25,Se ha confirmado el enrolamiento del equipo,2026-01-05 21:30,INFORMACION
26,Contrato en proceso de enrolamiento,2026-01-05 22:16,ADVERTENCIA
26,Se ha confirmado el enrolamiento del equipo,2026-01-05 23:08,INFORMACION
26,El contrato regresó al proceso de enrolamiento,2026-01-05 23:15,ADVERTENCIA
26,Se ha confirmado el enrolamiento del equipo,2026-01-05 23:15,INFORMACION
26,El contrato regresó al proceso de enrolamiento,2026-01-05 23:32,ADVERTENCIA
26,Se ha confirmado el enrolamiento del equipo,2026-01-05 23:32,INFORMACION
26,Contrato generado  pendiente de firma,2026-01-05 23:36,INFORMACION
26,Se subió el contrato firmado,2026-01-05 23:40,EXITO
26,La imagen del cliente ha sido aprobada,2026-01-05 23:46,EXITO
26,El nombre del cliente ha sido aprobado,2026-01-05 23:47,EXITO
26,El apellido paterno del cliente ha sido aprobado,2026-01-05 23:47,EXITO
26,El nombre del cliente ha sido rechazado,2026-01-05 23:47,ERROR
26,El apellido paterno del cliente ha sido rechazado,2026-01-05 23:47,ERROR
26,El apellido materno del cliente ha sido rechazado,2026-01-05 23:47,ERROR
26,La CURP del cliente ha sido aprobada,2026-01-05 23:48,EXITO
26,La dirección del cliente ha sido rechazada,2026-01-05 23:48,ERROR
26,El correo del cliente ha sido aprobado,2026-01-05 23:48,EXITO
26,El teléfono del cliente ha sido aprobado,2026-01-05 23:48,EXITO
26,El tipo de identificación ha sido aprobada,2026-01-05 23:48,EXITO
26,El número de identificación ha sido aprobado,2026-01-05 23:48,EXITO
26,El documento de identificación ha sido aprobado,2026-01-05 23:48,EXITO
26,El INE frontal del cliente ha sido aprobado,2026-01-05 23:48,EXITO
26,El INE posterior ha sido aprobado,2026-01-05 23:48,EXITO
26,El INE posterior ha sido rechazado,2026-01-05 23:48,ERROR
26,El INE frontal en luz negra ha sido aprobado,2026-01-05 23:48,EXITO
26,El INE posterior en luz negra ha sido aprobado,2026-01-05 23:48,EXITO
26,El INE posterior ha sido aprobado,2026-01-05 23:48,EXITO
26,El comprobante de domicilio ha sido rechazado,2026-01-05 23:49,ERROR
26,La lista nominal ha sido rechazada,2026-01-05 23:49,ERROR
26,La lista nominal ha sido aprobada,2026-01-05 23:49,EXITO
26,El nombre de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:51,EXITO
26,El teléfono de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:51,EXITO
26,El parentesco de la referencia 1 del cliente ha sido aprobado,2026-01-05 23:51,EXITO
26,El nombre de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:51,EXITO
26,El teléfono de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:51,EXITO
26,El INE posterior ha sido rechazado,2026-01-05 23:51,ERROR
26,El modelo del equipo ha sido aprobada,2026-01-05 23:51,EXITO
26,La variante del equipo ha sido aprobada,2026-01-05 23:51,EXITO
26,El almacenamiento del equipo ha sido aprobado,2026-01-05 23:51,EXITO
26,La memoria del equipo ha sido aprobada,2026-01-05 23:51,EXITO
26,Campo aprobado por mesa de control,2026-01-05 23:51,EXITO
26,El IMEI del equipo ha sido aprobado,2026-01-05 23:52,EXITO
26,El ID del dispositivo ha sido aprobado,2026-01-05 23:52,EXITO
26,El estatus del enrolamiento del equipo ha sido aprobado,2026-01-05 23:52,EXITO
26,El enrolamiento del equipo ha sido aprobado,2026-01-05 23:52,EXITO
26,El código de enrolamiento del equipo ha sido aprobado,2026-01-05 23:52,EXITO
26,El QR de enrolamiento del equipo ha sido aprobado,2026-01-05 23:52,EXITO
26,Campo aprobado por mesa de control,2026-01-05 23:52,EXITO
26,Los plazos de financiamiento han sido aprobados,2026-01-05 23:52,EXITO
26,El precio del financiamiento ha sido aprobado,2026-01-05 23:52,EXITO
26,Los intereses del financiamiento han sido aprobados,2026-01-05 23:53,EXITO
26,El anticipo del financiamiento ha sido aprobado,2026-01-05 23:53,EXITO
26,El subtotal del financiamiento ha sido aprobado,2026-01-05 23:53,EXITO
26,El pago semanal del financiamiento ha sido aprobado,2026-01-05 23:53,EXITO
26,El total del financiamiento ha sido aprobado,2026-01-05 23:53,EXITO
26,El nombre del cliente ha sido aprobado,2026-01-05 23:56,EXITO
26,El apellido paterno del cliente ha sido aprobado,2026-01-05 23:56,EXITO
26,El apellido materno del cliente ha sido aprobado,2026-01-05 23:56,EXITO
26,La dirección del cliente ha sido aprobada,2026-01-05 23:57,EXITO
26,El INE posterior ha sido aprobado,2026-01-05 23:57,EXITO
26,El comprobante de domicilio ha sido aprobado,2026-01-05 23:57,EXITO
26,El parentesco de la referencia 2 del cliente ha sido aprobado,2026-01-05 23:57,EXITO
26,Campo aprobado por mesa de control,2026-01-05 23:57,EXITO
26,Campo aprobado por mesa de control,2026-01-05 23:57,EXITO
26,Campo aprobado por mesa de control,2026-01-05 23:57,EXITO
26,La marca del equipo ha sido aprobada,2026-01-05 23:57,EXITO
26,El contrato se ha cerrado  se inicia el proceso de pago,2026-01-05 23:58,EXITO
26,El cliente se ha actualizado con los datos del contrato,2026-01-05 23:58,ADVERTENCIA
26,Pago de anticipo registrado,2026-01-05 23:58,EXITO
26,El contrato se ha liberado a pagos,2026-01-05 23:58,EXITO
26,Pago registrado,2026-01-14 14:19,EXITO
26,Equipo desbloqueado,2026-01-14 14:19,EXITO
26,Pago registrado,2026-01-19 19:08,EXITO
26,Equipo desbloqueado,2026-01-19 19:08,EXITO
26,Pago registrado,2026-01-30 10:39,EXITO
26,Equipo desbloqueado,2026-01-30 10:39,EXITO
26,Pago registrado,2026-03-10 10:29,EXITO
26,Equipo desbloqueado,2026-03-10 10:29,EXITO
26,Pago registrado,2026-03-17 21:14,EXITO
26,Equipo desbloqueado,2026-03-17 21:14,EXITO
26,Pago registrado,2026-03-27 20:24,EXITO
26,Equipo desbloqueado,2026-03-27 20:24,EXITO
26,Pago registrado,2026-04-13 16:43,EXITO
26,Equipo desbloqueado,2026-04-13 16:43,EXITO
26,Pago registrado,2026-05-01 10:21,EXITO
26,Equipo desbloqueado,2026-05-01 10:21,EXITO
32,Contrato en proceso de enrolamiento,2026-01-06 02:07,ADVERTENCIA
32,El contrato regresó a la captura de datos,2026-01-06 17:28,ADVERTENCIA
32,Contrato en proceso de enrolamiento,2026-01-06 18:26,ADVERTENCIA
32,Se ha confirmado el enrolamiento del equipo,2026-01-06 18:41,INFORMACION
32,Contrato generado  pendiente de firma,2026-01-06 18:42,INFORMACION
32,Se subió el contrato firmado,2026-01-06 18:49,EXITO
32,El nombre del cliente ha sido aprobado,2026-01-06 18:54,EXITO
32,El apellido paterno del cliente ha sido aprobado,2026-01-06 18:54,EXITO
32,El apellido materno del cliente ha sido aprobado,2026-01-06 18:54,EXITO
32,La CURP del cliente ha sido aprobada,2026-01-06 18:54,EXITO
32,La dirección del cliente ha sido aprobada,2026-01-06 18:54,EXITO
32,El correo del cliente ha sido aprobado,2026-01-06 18:54,EXITO
32,El teléfono del cliente ha sido aprobado,2026-01-06 18:55,EXITO
32,El tipo de identificación ha sido rechazada,2026-01-06 18:55,ERROR
32,El número de identificación ha sido aprobado,2026-01-06 18:55,EXITO
32,El documento de identificación ha sido rechazado,2026-01-06 18:55,ERROR
32,El comprobante de domicilio ha sido rechazado,2026-01-06 18:56,ERROR
32,El INE frontal del cliente ha sido aprobado,2026-01-06 18:56,EXITO
32,El INE posterior ha sido aprobado,2026-01-06 18:56,EXITO
32,El INE frontal en luz negra ha sido aprobado,2026-01-06 18:57,EXITO
32,El INE posterior en luz negra ha sido aprobado,2026-01-06 18:57,EXITO
32,La lista nominal ha sido rechazada,2026-01-06 18:57,ERROR
